msa_name,year,msa_no,normusaspminpop,normusasminorestab,MinorityUsasp,normusaswompop,normusaswomestab,WomanUsasp,normawardestab,normawardpop,AwardAmount,normsampop1000,normsamestab,ann_sam_registrations,normwompop1000,normwomestab,Woman,normminorpop1000,normminorest,Minority,normcdfipop10000,normcdfiestab10000,cumulativecdfi,normmdipop10000,normmdiestab10000,UnemploymentRate,UnemploymentPerCapita,AvgAverageWeeklyWage,EstablishmentCount,AvgPopulation
"Wenatchee, WA MSA",2019,48300,0,0,0,0,0,0,642827,24937,36232949,23,1,34,66,2,96,33,1,48,,,,,,21,0,807,18939,122051
"Wenatchee, WA MSA",2020,48300,0,0,0,649,16467,942583,1128085,44440,64571476,25,1,37,45,1,65,28,1,41,,,,,,34,1,871,19271,122051
"Wenatchee, WA MSA",2021,48300,0,0,0,931,18074,1352856,244900,12616,18330793,17,0,24,23,0,34,12,0,18,,,,,,20,0,901,14147,122051
"Wheeling, WV-OH MSA",2019,48540,0,0,0,0,0,0,565,15,13730,11,0,10,26,1,24,13,0,12,0,1,1,,,22,0,916,14777,138544
"Wheeling, WV-OH MSA",2020,48540,0,0,0,0,0,0,64720,1710,1558478,15,1,14,15,1,14,8,0,7,0,1,1,,,38,1,915,14641,138544
"Wheeling, WV-OH MSA",2021,48540,0,0,0,0,0,0,3257,115,104673,12,0,11,2,0,2,7,0,6,,,,,,22,0,905,10991,138544
"Wichita Falls, TX MSA",2019,48660,1394,55825,2266564,1394,55825,2266564,55994,1399,2273454,19,1,31,67,3,109,66,3,107,,,,,,13,0,794,14942,149538
"Wichita Falls, TX MSA",2020,48660,3429,135530,5573651,3420,135186,5559497,293995,7438,12090488,32,1,52,75,3,122,76,3,123,,,,,,26,0,826,15134,149538
"Wichita Falls, TX MSA",2021,48660,671,19738,1090517,671,19738,1090517,19738,671,1090517,20,1,32,31,1,51,37,1,60,,,,,,22,0,837,11437,149538
"Wichita, KS MSA",2019,48620,149,6236,267743,417,17403,747164,143603,3439,6165314,90,4,162,223,9,400,228,10,408,0,0,1,,,14,0,914,61828,645353
"Wichita, KS MSA",2020,48620,452,18811,809765,2486,103539,4457109,172279,4137,7416153,128,5,230,240,10,431,237,10,425,0,0,1,,,33,0,966,61998,645353
"Wichita, KS MSA",2021,48620,350,10588,627924,2028,61289,3634666,189286,6262,11225258,63,2,113,123,4,221,117,4,210,,,,,,20,0,944,48044,645353
"Williamsport, PA MSA",2019,48700,0,0,0,0,0,0,12142,336,397882,12,0,14,41,1,48,38,1,45,,,,,,20,0,871,12584,113628
"Williamsport, PA MSA",2020,48700,0,0,0,0,0,0,0,0,0,22,1,26,35,1,42,37,1,44,,,,,,35,1,927,12478,113628
"Williamsport, PA MSA",2021,48700,0,0,0,0,0,0,2357,86,102000,10,0,12,15,0,18,20,1,24,,,,,,26,0,930,9346,113628
"Wilmington, NC MSA",2019,48900,2509,73861,4949155,533,15700,1052013,266149,9039,17833587,71,2,141,191,6,377,111,3,219,,,,,,14,0,879,39673,291996
"Wilmington, NC MSA",2020,48900,4710,130838,9291619,478,13271,942482,898683,32348,63821051,98,3,194,225,6,443,127,4,250,,,,,,29,0,972,42044,291996
"Wilmington, NC MSA",2021,48900,910,18311,1794557,88,1763,172802,116340,5779,11401780,52,1,102,107,2,211,69,1,136,,,,,,16,0,999,32643,291996
"Winchester, VA-WV MSA",2019,49020,0,0,0,198,7227,235119,635374,17364,20670603,50,2,60,184,7,219,91,3,108,,,,,,10,0,920,15616,142854
"Winchester, VA-WV MSA",2020,49020,0,0,0,84,3109,99974,697812,18852,22441829,68,3,81,160,6,190,85,3,101,,,,,,20,0,990,15437,142854
"Winchester, VA-WV MSA",2021,49020,0,0,0,0,0,0,1898,69,82686,28,1,33,64,2,76,55,2,66,,,,,,12,0,1005,11766,142854
"Winston-Salem, NC MSA",2019,49180,17384,808697,52614199,231,10727,697873,1306297,28081,84988322,36,2,108,152,7,461,171,8,518,,,,,,14,0,937,58298,677938
"Winston-Salem, NC MSA",2020,49180,16913,758808,51186477,20,890,60067,2008728,44772,135501536,57,3,171,171,8,519,207,9,628,0,0,1,,,29,0,993,60442,677938
"Winston-Salem, NC MSA",2021,49180,1187,39307,3591357,8,265,24174,120357,3633,10996682,33,1,100,91,3,276,111,4,337,,,,,,17,0,1027,46055,677938
"Worcester, MA MSA",2019,49340,422,13828,991863,243,7973,571903,641781,19596,46033733,77,3,180,223,7,524,168,5,394,0,0,3,,,13,0,1075,118208,967851
"Worcester, MA MSA",2020,49340,221,7228,519813,641,20948,1506505,1093814,33485,78662299,109,4,257,250,8,587,194,6,455,0,0,3,,,34,0,1180,118530,967851
"Worcester, MA MSA",2021,49340,0,0,0,103,2433,243094,199933,8504,19977374,47,1,111,120,3,282,89,2,208,,,,,,23,0,1191,92638,967851
"Yakima, WA MSA",2019,49420,34,1062,83104,0,0,0,2872,92,224787,11,0,28,20,1,48,20,1,48,0,1,3,,,28,0,798,32557,254480
"Yakima, WA MSA",2020,49420,0,0,0,0,0,0,17481,599,1465433,18,1,43,11,0,27,16,0,40,0,1,3,,,39,1,850,35240,254480
"Yakima, WA MSA",2021,49420,52,1208,127500,0,0,0,12553,541,1324997,8,0,20,2,0,6,9,0,23,,,,,,24,0,854,24700,254480
"Yauco, PR MSA",2019,49500,,,,,,,,,,,,,,,,,,,,,,,,,,,,85489
"Yauco, PR MSA",2020,49500,,,,,,,,,,,,,,,,,,,,,,,,,,,,85489
"Yauco, PR MSA",2021,49500,,,,,,,,,,,,,,,,,,,,,,,,,,,,85489
"York-Hanover, PA MSA",2019,49620,936,46295,2128639,3173,156878,7213239,1992890,40304,91632966,38,2,86,209,10,475,88,4,199,,,,,,16,0,960,36785,454714
"York-Hanover, PA MSA",2020,49620,386,19118,876660,20672,1024944,46999246,3644687,73509,167128719,51,3,116,212,10,481,86,4,195,,,,,,32,0,1024,36685,454714
"York-Hanover, PA MSA",2021,49620,368,13623,837773,0,0,0,769096,20802,47295881,24,1,54,94,3,214,37,1,85,,,,,,21,0,1037,27675,454714
"Youngstown-Warren-Boardman, OH-PA MSA",2019,49660,0,0,0,516,21149,826891,135313,3304,5290589,56,2,89,161,7,258,158,6,253,,,,,,23,0,789,52549,537945
"Youngstown-Warren-Boardman, OH-PA MSA",2020,49660,0,0,0,191,7884,305947,207510,5030,8052784,87,4,140,186,8,298,194,8,310,,,,,,41,1,841,52157,537945
"Youngstown-Warren-Boardman, OH-PA MSA",2021,49660,0,0,0,0,0,0,4467,146,233494,49,1,78,96,3,153,94,3,150,,,,,,26,0,849,39515,537945
"Yuba City, CA MSA",2019,49700,12441,440618,24320410,56,1990,109816,627531,17719,34637270,23,1,44,52,2,101,86,3,168,,,,,,28,0,898,20315,179845
"Yuba City, CA MSA",2020,49700,990,33992,1934747,0,0,0,235492,6857,13403657,29,1,56,51,2,99,73,2,142,,,,,,43,1,971,20949,179845
"Yuba City, CA MSA",2021,49700,152,3808,297312,0,0,0,24852,993,1940389,12,0,23,25,1,48,32,1,63,,,,,,34,0,997,16164,179845
"Yuma, AZ MSA",2019,49740,79,5005,343628,2326,147088,10098853,315406,4988,21655340,16,1,69,77,5,333,75,5,327,0,1,1,,,67,1,778,13183,208405
"Yuma, AZ MSA",2020,49740,0,0,0,2187,137328,9493483,821323,13077,56778218,21,1,90,73,5,315,74,5,321,0,1,1,,,69,1,862,13274,208405
"Yuma, AZ MSA",2021,49740,0,0,0,317,14470,1378358,464451,10190,44241940,11,0,47,32,1,141,32,1,139,,,,,,58,1,886,10289,208405
